index,Provider Id,Provider Name,Provider Region,Dataset Id,Dataset Name,Subgroup 1 Id,Subgroup 1 Name,Subgroup 2 Id,Subgroup 2 Name
2066,ILO,International Labour Organization,World,HOW_TEMP_AGE_EC2_NB,Mean weekly hours actually worked per employed person by age and economic activity - ISIC level 2,HOW,Hours of work,,
2067,ILO,International Labour Organization,World,HOW_TEMP_AGE_OC2_NB,Mean weekly hours actually worked per employed person by age and occupation - ISCO level 2,HOW,Hours of work,,
2068,ILO,International Labour Organization,World,HOW_TEMP_SEX_ECO_NB,Mean weekly hours actually worked per employed person by sex and economic activity,HOW,Hours of work,,
2069,ILO,International Labour Organization,World,HOW_TEMP_SEX_EC2_NB,Mean weekly hours actually worked per employed person by sex and economic activity - ISIC level 2,HOW,Hours of work,,
2070,ILO,International Labour Organization,World,HOW_TEMP_SEX_OCU_NB,Mean weekly hours actually worked per employed person by sex and occupation,HOW,Hours of work,,
2071,ILO,International Labour Organization,World,HOW_TEMP_SEX_OC2_NB,Mean weekly hours actually worked per employed person by sex and occupation - ISCO level 2,HOW,Hours of work,,
2072,ILO,International Labour Organization,World,HOW_TEMP_SEX_ECO_MTS_NB,"Mean weekly hours actually worked per employed person by sex, economic activity and marital status",HOW,Hours of work,,
2073,ILO,International Labour Organization,World,HOW_TEMP_SEX_ECO_GEO_NB,"Mean weekly hours actually worked per employed person by sex, economic activity and rural / urban areas",HOW,Hours of work,,
2074,ILO,International Labour Organization,World,HOW_TEMP_SEX_OCU_MTS_NB,"Mean weekly hours actually worked per employed person by sex, occupation and marital status",HOW,Hours of work,,
2075,ILO,International Labour Organization,World,HOW_TEMP_SEX_OCU_GEO_NB,"Mean weekly hours actually worked per employed person by sex, occupation and rural / urban areas",HOW,Hours of work,,
2076,ILO,International Labour Organization,World,HOW_XEES_AGE_EC2_NB,Mean weekly hours actually worked per employee by age and economic activity - ISIC level 2,HOW,Hours of work,,
2077,ILO,International Labour Organization,World,HOW_XEES_AGE_OC2_NB,Mean weekly hours actually worked per employee by age and occupation - ISCO level 2,HOW,Hours of work,,
2078,ILO,International Labour Organization,World,HOW_XEES_SEX_ECO_NB,Mean weekly hours actually worked per employee by sex and economic activity,HOW,Hours of work,,
2079,ILO,International Labour Organization,World,HOW_XEES_SEX_EC2_NB,Mean weekly hours actually worked per employee by sex and economic activity - ISIC level 2,HOW,Hours of work,,
2080,ILO,International Labour Organization,World,HOW_XEES_SEX_OCU_NB,Mean weekly hours actually worked per employee by sex and occupation,HOW,Hours of work,,
2081,ILO,International Labour Organization,World,HOW_XEES_SEX_OC2_NB,Mean weekly hours actually worked per employee by sex and occupation - ISCO level 2,HOW,Hours of work,,
2082,ILO,International Labour Organization,World,HOW_UEMP_SEX_NB,Mean weekly hours usually worked per employed person by sex,HOW,Hours of work,,
2083,ILO,International Labour Organization,World,HOW_UEES_SEX_NB,Mean weekly hours usually worked per employee by sex,HOW,Hours of work,,
2084,ILO,International Labour Organization,World,HOW_2TDP_NOC_RT,Ratio of total weekly hours worked to population aged 15-64 -- ILO modelled estimates,HOW,Hours of work,,
2091,ILO,International Labour Organization,World,HOW_2TOT_NOC_NB,Total weekly hours worked of employed persons -- ILO modelled estimates (thousands),HOW,Hours of work,,
2092,ILO,International Labour Organization,World,HOW_2LSS_NOC_RT,Working hours lost due to the COVID-19 crisis -- ILO modelled estimates (%),HOW,Hours of work,,
2093,ILO,International Labour Organization,World,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),HOW,Hours of work,,
2095,ILO,International Labour Organization,World,HOW_2TDP_SEX_RT,"Ratio of total weekly hours worked to population aged 15-64, by sex -- ILO modelled estimates, Nov. 2023",HOW,Hours of work,,
2096,ILO,International Labour Organization,World,HOW_2TOT_SEX_NB,"Total weekly hours worked of employed persons, by sex -- ILO modelled estimates, Nov. 2023 (thousands)",HOW,Hours of work,,
2097,ILO,International Labour Organization,World,HOW_2FTE_SEX_JOB_NB,"Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs, by sex -- ILO modelled estimates (thousands)",HOW,Hours of work,,
2098,ILO,International Labour Organization,World,HOW_2LSS_SEX_RT,"Working hours lost due to the COVID-19 crisis, by sex -- ILO modelled estimates (%)",HOW,Hours of work,,
2099,ILO,International Labour Organization,World,HOW_TEMP_SEX_EST_NB,Mean weekly hours actually worked per employed person by sex and establishment size,HOW,Hours of work,,
2100,ILO,International Labour Organization,World,HOW_TEMP_ECO_OCU_NB,Mean weekly hours actually worked per employed person by economic activity and occupation,HOW,Hours of work,,
2101,ILO,International Labour Organization,World,HOW_TEMP_SEX_INS_NB,Mean weekly hours actually worked per employed person by sex and public/private sector,HOW,Hours of work,,
2102,ILO,International Labour Organization,World,HOW_TEMP_SEX_AGE_ECO_NB,"Mean weekly hours actually worked per employed person by sex, age and economic activity",HOW,Hours of work,,
2103,ILO,International Labour Organization,World,HOW_TEMP_SEX_AGE_INS_NB,"Mean weekly hours actually worked per employed person by sex, age and public/private sector",HOW,Hours of work,,
2104,ILO,International Labour Organization,World,HOW_TEMP_SEX_AGE_JOB_NB,"Mean weekly hours actually worked per employed person by sex, age and working time arrangement",HOW,Hours of work,,
2105,ILO,International Labour Organization,World,HOW_TEMP_SEX_AGE_OCU_NB,"Mean weekly hours actually worked per employed person by sex, age and occupation",HOW,Hours of work,,
2106,ILO,International Labour Organization,World,HOW_TEMP_SEX_ECO_DSB_NB,"Mean weekly hours actually worked per employed person by sex, economic activity and disability status",HOW,Hours of work,,
2107,ILO,International Labour Organization,World,HOW_TEMP_SEX_ECO_EDU_NB,"Mean weekly hours actually worked per employed person by sex, economic activity and education",HOW,Hours of work,,
2108,ILO,International Labour Organization,World,HOW_TEMP_SEX_ECO_EST_NB,"Mean weekly hours actually worked per employed person by sex, economic activity and establishment size",HOW,Hours of work,,
2109,ILO,International Labour Organization,World,HOW_TEMP_SEX_ECO_INS_NB,"Mean weekly hours actually worked per employed person by sex, economic activity and public/private sector",HOW,Hours of work,,
2110,ILO,International Labour Organization,World,HOW_TEMP_SEX_EST_DSB_NB,"Mean weekly hours actually worked per employed person by sex, establishment size and disability status",HOW,Hours of work,,
2111,ILO,International Labour Organization,World,HOW_TEMP_SEX_EST_MTS_NB,"Mean weekly hours actually worked per employed person by sex, establishment size and marital status",HOW,Hours of work,,
2112,ILO,International Labour Organization,World,HOW_TEMP_SEX_EST_GEO_NB,"Mean weekly hours actually worked per employed person by sex, establishment size and rural / urban areas",HOW,Hours of work,,
2113,ILO,International Labour Organization,World,HOW_TEMP_SEX_INS_DSB_NB,"Mean weekly hours actually worked per employed person by sex, public/private sector and disability status",HOW,Hours of work,,
2114,ILO,International Labour Organization,World,HOW_TEMP_SEX_INS_MTS_NB,"Mean weekly hours actually worked per employed person by sex, public/private sector and marital status",HOW,Hours of work,,
2115,ILO,International Labour Organization,World,HOW_TEMP_SEX_INS_GEO_NB,"Mean weekly hours actually worked per employed person by sex, public/private sector and rural/urban areas",HOW,Hours of work,,
2116,ILO,International Labour Organization,World,HOW_TEMP_SEX_OCU_DSB_NB,"Mean weekly hours actually worked per employed person by sex, occupation and disability status",HOW,Hours of work,,
2117,ILO,International Labour Organization,World,HOW_TEMP_SEX_OCU_EDU_NB,"Mean weekly hours actually worked per employed person by sex, occupation and education",HOW,Hours of work,,
2118,ILO,International Labour Organization,World,HOW_TEMP_SEX_OCU_EST_NB,"Mean weekly hours actually worked per employed person by sex, occupation and establishment size",HOW,Hours of work,,
2119,ILO,International Labour Organization,World,HOW_TEMP_SEX_OCU_INS_NB,"Mean weekly hours actually worked per employed person by sex, occupation and public/private sector",HOW,Hours of work,,
2120,ILO,International Labour Organization,World,HOW_XEES_ECO_OCU_NB,Mean weekly hours actually worked per employee by economic activity and occupation,HOW,Hours of work,,
2121,ILO,International Labour Organization,World,HOW_XEES_SEX_EST_NB,Mean weekly hours actually worked per employee by sex and establishment size,HOW,Hours of work,,
2122,ILO,International Labour Organization,World,HOW_XEES_SEX_INS_NB,Mean weekly hours actually worked per employee by sex and public/private sector,HOW,Hours of work,,
2123,ILO,International Labour Organization,World,HOW_XEES_SEX_AGE_ECO_NB,"Mean weekly hours actually worked per employee by sex, age and economic activity",HOW,Hours of work,,
2124,ILO,International Labour Organization,World,HOW_XEES_SEX_AGE_INS_NB,"Mean weekly hours actually worked per employee by sex, age and public/private sector",HOW,Hours of work,,
2125,ILO,International Labour Organization,World,HOW_XEES_SEX_AGE_JOB_NB,"Mean weekly hours actually worked per employee by sex, age and type of job contract",HOW,Hours of work,,
2126,ILO,International Labour Organization,World,HOW_XEES_SEX_AGE_OCU_NB,"Mean weekly hours actually worked per employee by sex, age and occupation",HOW,Hours of work,,
2127,ILO,International Labour Organization,World,HOW_XEES_SEX_ECO_DSB_NB,"Mean weekly hours actually worked per employee by sex, economic activity and disability status",HOW,Hours of work,,
2128,ILO,International Labour Organization,World,HOW_XEES_SEX_ECO_EDU_NB,"Mean weekly hours actually worked per employee by sex, economic activity and education",HOW,Hours of work,,
2129,ILO,International Labour Organization,World,HOW_XEES_SEX_ECO_EST_NB,"Mean weekly hours actually worked per employee by sex, economic activity and establishment size",HOW,Hours of work,,
2130,ILO,International Labour Organization,World,HOW_XEES_SEX_ECO_INS_NB,"Mean weekly hours actually worked per employee by sex, economic activity and public/private sector",HOW,Hours of work,,
2131,ILO,International Labour Organization,World,HOW_XEES_SEX_ECO_MTS_NB,"Mean weekly hours actually worked per employee by sex, economic activity and marital status",HOW,Hours of work,,
2132,ILO,International Labour Organization,World,HOW_XEES_SEX_ECO_GEO_NB,"Mean weekly hours actually worked per employee by sex, economic activity and rural / urban areas",HOW,Hours of work,,
2133,ILO,International Labour Organization,World,HOW_XEES_SEX_EST_DSB_NB,"Mean weekly hours actually worked per employee by sex, establishment size and disability status",HOW,Hours of work,,
2134,ILO,International Labour Organization,World,HOW_XEES_SEX_EST_MTS_NB,"Mean weekly hours actually worked per employee by sex, establishment size and marital status",HOW,Hours of work,,
2135,ILO,International Labour Organization,World,HOW_XEES_SEX_EST_GEO_NB,"Mean weekly hours actually worked per employee by sex, establishment size and rural / urban areas",HOW,Hours of work,,
2136,ILO,International Labour Organization,World,HOW_XEES_SEX_INS_DSB_NB,"Mean weekly hours actually worked per employee by sex, public/private sector and disability status",HOW,Hours of work,,
2137,ILO,International Labour Organization,World,HOW_XEES_SEX_INS_MTS_NB,"Mean weekly hours actually worked per employee by sex, public/private sector and marital status",HOW,Hours of work,,
2138,ILO,International Labour Organization,World,HOW_XEES_SEX_INS_GEO_NB,"Mean weekly hours actually worked per employee by sex, public/private sector and rural/urban areas",HOW,Hours of work,,
2139,ILO,International Labour Organization,World,HOW_XEES_SEX_OCU_DSB_NB,"Mean weekly hours actually worked per employee by sex, occupation and disability status",HOW,Hours of work,,
2140,ILO,International Labour Organization,World,HOW_XEES_SEX_OCU_EDU_NB,"Mean weekly hours actually worked per employee by sex, occupation and education",HOW,Hours of work,,
2141,ILO,International Labour Organization,World,HOW_XEES_SEX_OCU_EST_NB,"Mean weekly hours actually worked per employee by sex, occupation and establishment size",HOW,Hours of work,,
2142,ILO,International Labour Organization,World,HOW_XEES_SEX_OCU_INS_NB,"Mean weekly hours actually worked per employee by sex, occupation and public/private sector",HOW,Hours of work,,
2143,ILO,International Labour Organization,World,HOW_XEES_SEX_OCU_MTS_NB,"Mean weekly hours actually worked per employee by sex, occupation and marital status",HOW,Hours of work,,
